Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
06/04/2021,13:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,22003KT,6000,SCT012
06/04/2021,13:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,31003KT,6000,SCT012
06/04/2021,14:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,04004KT,6000,SCT012
06/04/2021,14:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05003KT,6000,SCT012
06/04/2021,15:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,03004KT,6000,SCT012
06/04/2021,15:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,35003KT,6000,SCT012
06/04/2021,16:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01004KT,6000,SCT012
06/04/2021,16:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,36004KT,9999
06/04/2021,17:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,01003KT,9999
06/04/2021,17:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,VRB02KT,9999
06/04/2021,18:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,22003KT,9999
06/04/2021,18:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,22002KT,9999
06/04/2021,19:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,22001KT,6000
06/04/2021,19:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,31001KT,7000
06/04/2021,20:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,33001KT,5000
06/04/2021,20:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,27001KT,4800
06/04/2021,21:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,24001KT,4700
06/04/2021,21:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,26001KT,4600
06/04/2021,22:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,00000KT,3700
06/04/2021,22:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,2000,BR
06/04/2021,23:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,2000,BR
06/04/2021,23:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,2000,BR
07/04/2021,00:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01003KT,2500,BR
07/04/2021,00:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,04004KT,3000,BR
07/04/2021,01:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,03003KT,5000,BR
07/04/2021,01:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01005KT,8000,FEW011
07/04/2021,02:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01005KT,9999,SCT011
07/04/2021,02:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,33006KT,9999,SCT011
07/04/2021,03:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01007KT,9999,BKN012
07/04/2021,03:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,36004KT,9999,BKN012
07/04/2021,04:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,34007KT,9999,BKN012
07/04/2021,04:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,36004KT,9999,BKN012
07/04/2021,05:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,35004KT,9999,BKN012
07/04/2021,05:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,31007KT,9999,FEW011CB
07/04/2021,06:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,24013KT,9999,FEW011CB
07/04/2021,07:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,03005KT,9999,TS
07/04/2021,07:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,02004KT,9999,FEW011CB
07/04/2021,08:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,26007KT,9999,BKN012
07/04/2021,09:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,35007KT,9999,BKN012
07/04/2021,09:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29007KT,9999,BKN012
07/04/2021,10:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,27004KT,9999,BKN012
07/04/2021,10:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29010KT,9999,BKN012
07/04/2021,11:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,27005KT,7000,BKN012
07/04/2021,11:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,BKN012
07/04/2021,12:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,BKN012
07/04/2021,12:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,BKN012
07/04/2021,13:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT69000,BKN012,27/25
07/04/2021,13:01:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,BKN012
07/04/2021,13:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05004KT,6000,BKN012
07/04/2021,14:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05003KT,6000,BKN012
07/04/2021,14:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,BKN012
07/04/2021,15:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,SCT012
07/04/2021,16:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07004KT,6000,SCT012
07/04/2021,16:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07004KT,6000,SCT012
07/04/2021,17:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,06003KT,9999
07/04/2021,17:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,04002KT,9999
07/04/2021,18:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,04001KT,9999
07/04/2021,18:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,06001KT,9999
07/04/2021,19:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,04001KT,9999
07/04/2021,19:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,00000KT,9999
07/04/2021,20:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,07001KT,9999
07/04/2021,20:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,09001KT,9999
07/04/2021,21:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,08002KT,9999
07/04/2021,21:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,06003KT,9999
07/04/2021,22:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,06002KT,9999
07/04/2021,22:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW012
07/04/2021,23:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05003KT,7000,FEW012
07/04/2021,23:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,5000,BR
08/04/2021,00:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05003KT,7000,FEW012
08/04/2021,00:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,06003KT,8000,FEW012
08/04/2021,01:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01004KT,9000,FEW012
08/04/2021,01:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01005KT,9000,FEW012
08/04/2021,02:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01007KT,9999,FEW012
08/04/2021,02:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,36007KT,9999,FEW012
08/04/2021,03:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01006KT,9999,FEW012
08/04/2021,03:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,32008KT,9999,FEW012
08/04/2021,04:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,36011KT,9999,SCT012
08/04/2021,04:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,35008KT,9999,SCT012
08/04/2021,05:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,31005KT,9999,SCT012
08/04/2021,05:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29010KT,9999,SCT012
08/04/2021,06:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,32010KT,9999,SCT012
08/04/2021,06:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,30009KT,9999,BKN012
08/04/2021,07:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,31008KT,9999,FEW011CB
08/04/2021,07:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,03010KT,9999,FEW011CB
08/04/2021,08:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01006KT,9999,SCT012
08/04/2021,08:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,35005KT,9999,SCT012
08/04/2021,09:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,34004KT,9999,SCT012
08/04/2021,09:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29006KT,9999,SCT012
08/04/2021,10:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,26010KT,9999,SCT012
08/04/2021,10:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29009KT,9000,SCT012
08/04/2021,11:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,27010KT,6000,SCT012
08/04/2021,11:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,28007KT,6000,FEW011CB
08/04/2021,12:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,25004KT,6000,TS
08/04/2021,12:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,25004KT,6000,FEW011CB
08/04/2021,13:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,27005KT,6000,FEW011CB
08/04/2021,13:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,25003KT,6000,FEW011CB
08/04/2021,14:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,26004KT,6000,FEW011CB
08/04/2021,14:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29004KT,6000,FEW011CB
08/04/2021,15:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW011CB
08/04/2021,15:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW011
08/04/2021,16:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW011CB
08/04/2021,16:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,08004KT,8000
08/04/2021,17:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,11004KT,9999
08/04/2021,17:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,10004KT,9999
08/04/2021,18:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,11003KT,9999
08/04/2021,18:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,14003KT,9999
08/04/2021,19:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,13002KT,9999
08/04/2021,19:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,15002KT,9999
08/04/2021,20:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,19002KT,7000
08/04/2021,20:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,21002KT,5000
08/04/2021,21:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,VRB02KT,6000
08/04/2021,21:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,08002KT,7000
08/04/2021,22:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,05002KT,8000
08/04/2021,22:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,SCT012
08/04/2021,23:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,5000,BR
08/04/2021,23:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,36003KT,5000,BR
09/04/2021,00:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05004KT,7000,SCT010
09/04/2021,00:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05005KT,9000,SCT009
09/04/2021,01:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,04003KT,9999,FEW010
09/04/2021,01:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07004KT,9999,FEW011
09/04/2021,02:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,02005KT,9999,FEW011
09/04/2021,02:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,34005KT,9999,SCT012
09/04/2021,03:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,35005KT,9999,FEW012
09/04/2021,03:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,35008KT,9999,SCT012
09/04/2021,04:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,04004KT,9999,SCT012
09/04/2021,04:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,36009KT,9999,SCT012
09/04/2021,05:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01005KT,9999,SCT012
09/04/2021,05:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,31006KT,9999,SCT012
09/04/2021,06:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,26010KT,8000,FEW011CB
09/04/2021,06:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,31011KT,9999,FEW011CB
09/04/2021,07:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,30009KT,9999,FEW011CB
09/04/2021,07:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,31010KT,9999,FEW011CB
09/04/2021,08:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,31012KT,9999,SCT012
09/04/2021,08:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,28011KT,9999,FEW012
09/04/2021,09:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,27011KT,9999,FEW012
09/04/2021,09:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29011KT,9000,FEW012
09/04/2021,10:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29008KT,8000,FEW012
09/04/2021,10:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29006KT,7000,FEW012
09/04/2021,11:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29004KT,6000,FEW012
09/04/2021,11:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,28003KT,6000,FEW012
09/04/2021,12:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,26003KT,6000,FEW012
09/04/2021,12:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW012
09/04/2021,13:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW012
09/04/2021,13:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,23003KT,5000,HZ
09/04/2021,14:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,21004KT,5000,HZ
09/04/2021,14:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,21003KT,4000,HZ
09/04/2021,15:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,4000,HZ
09/04/2021,15:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,5000,HZ
09/04/2021,16:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,5000,SCT011
09/04/2021,16:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,5000,HZ
09/04/2021,17:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,4000,HZ
09/04/2021,17:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,4000,HZ
09/04/2021,18:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,14003KT,4000,HZ
09/04/2021,18:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,VRB02KT,5000
09/04/2021,19:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,VRB02KT,5000
09/04/2021,19:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,20001KT,4200
09/04/2021,20:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,20002KT,3400
09/04/2021,20:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,17002KT,3000
09/04/2021,21:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,23002KT,2600
09/04/2021,21:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,08001KT,2100
09/04/2021,22:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,2000,BR
09/04/2021,22:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,2000,BR
09/04/2021,23:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,1500,BR
09/04/2021,23:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07003KT,2000,BR
09/04/2021,23:31:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07003KT,2000,BR
10/04/2021,00:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,06004KT,3000,BR
10/04/2021,00:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,10004KT,4500,HZ
10/04/2021,01:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,04004KT,4000,HZ
10/04/2021,01:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,10004KT,6000,SCT010
10/04/2021,02:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,06004KT,8000,SCT011
10/04/2021,02:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,16004KT,8000,SCT011
10/04/2021,03:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07004KT,9999,BKN011
10/04/2021,03:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,11007KT,9999,BKN011
10/04/2021,04:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,08004KT,9999,BKN011
10/04/2021,04:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,17004KT,9999,BKN011
10/04/2021,05:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,14004KT,9999,BKN011
10/04/2021,05:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,9999,BKN011
10/04/2021,06:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,21005KT,9999,FEW011CB
10/04/2021,06:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,33003KT,9999,FEW011CB
10/04/2021,07:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,08004KT,9999,FEW011CB
10/04/2021,07:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,34006KT,5000,-TSRA
10/04/2021,08:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,30018KT,0500,TSRA
10/04/2021,08:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29012KT,0600,TSRA
10/04/2021,09:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,03006KT,2000,-TSRA
10/04/2021,09:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,-TSRA
10/04/2021,10:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,TS
10/04/2021,10:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW010CB
10/04/2021,11:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW010CB
10/04/2021,11:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW010CB
10/04/2021,12:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,SCT012
10/04/2021,12:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW011CB
10/04/2021,13:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,SCT012
10/04/2021,13:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,SCT012
10/04/2021,14:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,SCT012
10/04/2021,14:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,06004KT,4000,BR
10/04/2021,15:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07003KT,5000,BR
10/04/2021,15:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07004KT,5000,BR
10/04/2021,16:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,06003KT,6000,SCT012
10/04/2021,16:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,SCT012
10/04/2021,17:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,VRB02KT,9999
10/04/2021,17:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,15003KT,9999
10/04/2021,18:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,VRB02KT,9999
10/04/2021,18:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,11001KT,9999
10/04/2021,19:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,VRB02KT,9999
10/04/2021,19:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,06002KT,9000
10/04/2021,20:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,08002KT,9999
10/04/2021,20:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,10002KT,9000
10/04/2021,21:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,10003KT,9999
10/04/2021,21:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,VRB02KT,9999
10/04/2021,22:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,09003KT,6000,TS
10/04/2021,22:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,08003KT,6000,TS
10/04/2021,23:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,11004KT,6000,TS
10/04/2021,23:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,TS
11/04/2021,00:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,9000,TS
11/04/2021,00:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,8000,-RA
11/04/2021,01:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07003KT,9000,-RA
11/04/2021,01:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,9999,BKN010
11/04/2021,02:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07004KT,9999,BKN010
11/04/2021,02:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,09003KT,9999,BKN010
11/04/2021,03:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,9999,BKN011
11/04/2021,03:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,11004KT,9999,BKN011
11/04/2021,04:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05005KT,9999,BKN011
11/04/2021,04:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07004KT,9999,BKN011
11/04/2021,05:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,03003KT,9999,BKN011
11/04/2021,05:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01004KT,9999,TS
11/04/2021,06:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,27004KT,9999,TS
11/04/2021,06:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,KT,1000,TS
11/04/2021,06:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,WIOO,110630Z,18018KT
11/04/2021,07:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,20008KT,1500,TSRA
11/04/2021,07:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,13004KT,8000,-TSRA
11/04/2021,08:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,18005KT,7000,-TSRA
11/04/2021,08:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,7000,-TSRA
11/04/2021,09:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,8000,FEW010CB
11/04/2021,09:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,7000,-RA
11/04/2021,10:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,-RA
11/04/2021,10:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,06003KT,5000,-RA
11/04/2021,11:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07004KT,5000,-RA
11/04/2021,11:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,08003KT,6000,-RA
11/04/2021,12:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,09007KT,6000,-RA
11/04/2021,12:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07005KT,6000,BKN009
11/04/2021,13:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,08003KT,6000,SCT010
11/04/2021,13:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,07003KT,9999
11/04/2021,14:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,07005KT,9999
11/04/2021,14:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,06004KT,9999
11/04/2021,15:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,05003KT,9999
11/04/2021,15:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,05004KT,9999
11/04/2021,16:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,07003KT,9999
11/04/2021,16:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,08003KT,050V110
11/04/2021,17:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,02001KT,9999
11/04/2021,17:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,08001KT,9999
11/04/2021,18:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,13002KT,9999
11/04/2021,18:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,11002KT,9999
11/04/2021,19:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,11003KT,9999
11/04/2021,19:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,10003KT,060V120
11/04/2021,20:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,09002KT,9999
11/04/2021,20:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,08002KT,9999
11/04/2021,21:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,08003KT,9999
11/04/2021,21:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,03002KT,9999
11/04/2021,22:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,06001KT,9999
11/04/2021,22:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,SCT010
11/04/2021,23:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,SCT010
11/04/2021,23:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,7000,SCT010
12/04/2021,00:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,06004KT,9999,SCT011
12/04/2021,00:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,08005KT,9999,SCT012
12/04/2021,01:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,06005KT,9999,SCT012
12/04/2021,01:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,06005KT,9999,FEW012
12/04/2021,02:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,10003KT,9999,FEW012
12/04/2021,02:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,9999,FEW012
